location[plate]	cellline	cellline[HMSLid]	treatmentfile	treatmentfile[DesignNumber]	untrt	location[well]	cellcount	Nuclei_LDR_NumberOfObjects	Nuclei_Hoechst_LDRpos_NumberOfObjects	readout[timestamp]	drug1[timestamp]	drug1	drug1[HMSLid]	drug1[conc]=uM	drug2[timestamp]	drug2	drug2[HMSLid]	drug2[conc]=uM	pert_type
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	N09	4116	91	840	735907.8946	735906.7	AZD8330	HMSL10164	0.013333	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	N10	1043	43	229	735907.2783	735906.7	Dasatinib	HMSL10020	0.37037	735906.7	-	-	0	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	N10	1407	38	281	735907.8946	735906.7	Dasatinib	HMSL10020	0.37037	735906.7	-	-	0	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	N11	1554	29	96	735907.2783	735906.7	AZD8330	HMSL10164	0.12346	735906.7	AEW541	HMSL10122	1.1111	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	N11	3035	288	805	735907.8946	735906.7	AZD8330	HMSL10164	0.12346	735906.7	AEW541	HMSL10122	1.1111	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	N12	1369	9	54	735907.2783	735906.7	Dasatinib	HMSL10020	0.12346	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	N12	2971	32	402	735907.8946	735906.7	Dasatinib	HMSL10020	0.12346	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	N13	1487	24	102	735907.2783	735906.7	GSK1059615	HMSL10172	3.3333	735906.7	-	-	0	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	N13	3859	8	277	735907.8946	735906.7	GSK1059615	HMSL10172	3.3333	735906.7	-	-	0	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	N14	1249	9	78	735907.2783	735906.7	Foretinib	HMSL10157	0.12346	735906.7	WYE125132	HMSL10064	0.12346	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	N14	4550	7	209	735907.8946	735906.7	Foretinib	HMSL10157	0.12346	735906.7	WYE125132	HMSL10064	0.12346	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	N15	3158	7	39	735907.2783	735906.7	Neratinib	HMSL10018	3.3333	735906.7	GSK1059615	HMSL10172	0.37037	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	N15	6906	12	286	735907.8946	735906.7	Neratinib	HMSL10018	3.3333	735906.7	GSK1059615	HMSL10172	0.37037	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	N16	577	61	185	735907.2783	735906.7	TAE684	HMSL10024	3.3333	735906.7	A443654	HMSL10045	0.37037	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	N16	1138	85	517	735907.8946	735906.7	TAE684	HMSL10024	3.3333	735906.7	A443654	HMSL10045	0.37037	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	N17	1978	31	206	735907.2783	735906.7	Neratinib	HMSL10018	1.1111	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	N17	3781	100	648	735907.8946	735906.7	Neratinib	HMSL10018	1.1111	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	N18	791	29	98	735907.2783	735906.7	TAE684	HMSL10024	3.3333	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	N18	2147	49	482	735907.8946	735906.7	TAE684	HMSL10024	3.3333	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	N19	2531	41	154	735907.2783	735906.7	AZD628	HMSL10050	1.1111	735906.7	AEW541	HMSL10122	1.1111	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	N19	4151	203	917	735907.8946	735906.7	AZD628	HMSL10050	1.1111	735906.7	AEW541	HMSL10122	1.1111	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	N20	1826	104	239	735907.2783	735906.7	Foretinib	HMSL10157	0.12346	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	N20	3287	134	704	735907.8946	735906.7	Foretinib	HMSL10157	0.12346	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	N21	1167	14	81	735907.2783	735906.7	Saracatinib	HMSL10032	1.9245	735906.7	WYE125132	HMSL10064	0.12346	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	N21	2782	11	151	735907.8946	735906.7	Saracatinib	HMSL10032	1.9245	735906.7	WYE125132	HMSL10064	0.12346	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	N22	1538	19	92	735907.2783	735906.7	AZD8330	HMSL10164	0.37037	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	N22	2581	432	779	735907.8946	735906.7	AZD8330	HMSL10164	0.37037	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	N23	1179	30	67	735907.2783	735906.7	AZD628	HMSL10050	1.1111	735906.7	A443654	HMSL10045	0.21383	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	N23	4164	47	519	735907.8946	735906.7	AZD628	HMSL10050	1.1111	735906.7	A443654	HMSL10045	0.21383	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	N24	1073.7891	18	90.7084	735907.2783	735906.7	Foretinib	HMSL10157	1.1111	735906.7	-	-	0	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	N24	2095.5192	13.3333	228.5089	735907.8946	735906.7	Foretinib	HMSL10157	1.1111	735906.7	-	-	0	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	O01	3705.5163	5	57.2895	735907.2783	735906.7	Neratinib	HMSL10018	0.37037	735906.7	-	-	0	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	O01	6712.1285	10	245.9746	735907.8946	735906.7	Neratinib	HMSL10018	0.37037	735906.7	-	-	0	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	O02	720	63	145	735907.2783	735906.7	Neratinib	HMSL10018	1.1111	735906.7	A443654	HMSL10045	0.37037	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	O02	4695	33	361	735907.8946	735906.7	Neratinib	HMSL10018	1.1111	735906.7	A443654	HMSL10045	0.37037	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	O03	800	28	193	735907.2783	735906.7	Dasatinib	HMSL10020	0.12346	735906.7	WYE125132	HMSL10064	0.04	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	O03	1158	54	223	735907.8946	735906.7	Dasatinib	HMSL10020	0.12346	735906.7	WYE125132	HMSL10064	0.04	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	O04	780	36	115	735907.2783	735906.7	Saracatinib	HMSL10032	3.3333	735906.7	A443654	HMSL10045	0.37037	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	O04	2200	34	408	735907.8946	735906.7	Saracatinib	HMSL10032	3.3333	735906.7	A443654	HMSL10045	0.37037	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	O05	1440	32	178	735907.2783	735906.7	Saracatinib	HMSL10032	3.3333	735906.7	GSK1059615	HMSL10172	1.1111	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	O05	1965	34	423	735907.8946	735906.7	Saracatinib	HMSL10032	3.3333	735906.7	GSK1059615	HMSL10172	1.1111	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	O06	3299	27	187	735907.2783	735906.7	Neratinib	HMSL10018	0.37037	735906.7	AEW541	HMSL10122	3.3333	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	O06	6018	18	421	735907.8946	735906.7	Neratinib	HMSL10018	0.37037	735906.7	AEW541	HMSL10122	3.3333	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	O07	2327	3	97	735907.2783	735906.7	Saracatinib	HMSL10032	3.3333	735906.7	GSK1059615	HMSL10172	0.37037	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	O07	3388	20	302	735907.8946	735906.7	Saracatinib	HMSL10032	3.3333	735906.7	GSK1059615	HMSL10172	0.37037	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	O08	2855	13	113	735907.2783	735906.7	AZD628	HMSL10050	0.37037	735906.7	AEW541	HMSL10122	1.1111	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	O08	4081	103	660	735907.8946	735906.7	AZD628	HMSL10050	0.37037	735906.7	AEW541	HMSL10122	1.1111	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	O09	3394	10	67	735907.2783	735906.7	Saracatinib	HMSL10032	0.37037	735906.7	GSK1059615	HMSL10172	0.37037	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	O09	5113	12	325	735907.8946	735906.7	Saracatinib	HMSL10032	0.37037	735906.7	GSK1059615	HMSL10172	0.37037	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	O10	1147	94	270	735907.2783	735906.7	Dasatinib	HMSL10020	0.013333	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	O10	1833	67	418	735907.8946	735906.7	Dasatinib	HMSL10020	0.013333	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	O11	2277	18	113	735907.2783	735906.7	Saracatinib	HMSL10032	1.1111	735906.7	AEW541	HMSL10122	3.3333	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	O11	4161	40	374	735907.8946	735906.7	Saracatinib	HMSL10032	1.1111	735906.7	AEW541	HMSL10122	3.3333	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	O12	2282	12	121	735907.2783	735906.7	Dasatinib	HMSL10020	0.04	735906.7	AEW541	HMSL10122	1.1111	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	O12	3774	15	222	735907.8946	735906.7	Dasatinib	HMSL10020	0.04	735906.7	AEW541	HMSL10122	1.1111	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	O13	2179	24	120	735907.2783	735906.7	Foretinib	HMSL10157	0.6415	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	O13	3912	15	252	735907.8946	735906.7	Foretinib	HMSL10157	0.6415	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	O14	1068	30	142	735907.2783	735906.7	Foretinib	HMSL10157	0.37037	735906.7	WYE125132	HMSL10064	0.37037	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	O14	3398	1	158	735907.8946	735906.7	Foretinib	HMSL10157	0.37037	735906.7	WYE125132	HMSL10064	0.37037	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	O15	2106	8	43	735907.2783	735906.7	WYE125132	HMSL10064	0.04	735906.7	-	-	0	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	O15	6458	4	152	735907.8946	735906.7	WYE125132	HMSL10064	0.04	735906.7	-	-	0	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	O16	804	30	284	735907.2783	735906.7	Dasatinib	HMSL10020	0.12346	735906.7	AEW541	HMSL10122	3.3333	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	O16	1734	13	225	735907.8946	735906.7	Dasatinib	HMSL10020	0.12346	735906.7	AEW541	HMSL10122	3.3333	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	O17	2793	13	120	735907.2783	735906.7	Dasatinib	HMSL10020	0.013333	735906.7	AEW541	HMSL10122	1.1111	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	O17	5214	10	185	735907.8946	735906.7	Dasatinib	HMSL10020	0.013333	735906.7	AEW541	HMSL10122	1.1111	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	O18	1266	7	56	735907.2783	735906.7	AZD8330	HMSL10164	0.04	735906.7	WYE125132	HMSL10064	0.04	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	O18	3049	78	637	735907.8946	735906.7	AZD8330	HMSL10164	0.04	735906.7	WYE125132	HMSL10064	0.04	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	O19	2758	20	113	735907.2783	735906.7	Foretinib	HMSL10157	0.37037	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	O19	5853	30	279	735907.8946	735906.7	Foretinib	HMSL10157	0.37037	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	O20	1069	36	111	735907.2783	735906.7	Foretinib	HMSL10157	1.1111	735906.7	AEW541	HMSL10122	1.1111	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	O20	2218	17	163	735907.8946	735906.7	Foretinib	HMSL10157	1.1111	735906.7	AEW541	HMSL10122	1.1111	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	O21	2674	26	123	735907.2783	735906.7	Foretinib	HMSL10157	0.37037	735906.7	GSK1059615	HMSL10172	0.37037	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	O21	5482	16	231	735907.8946	735906.7	Foretinib	HMSL10157	0.37037	735906.7	GSK1059615	HMSL10172	0.37037	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	O22	799	148	221	735907.2783	735906.7	Foretinib	HMSL10157	0.37037	735906.7	A443654	HMSL10045	0.21383	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	O22	3151	42	409	735907.8946	735906.7	Foretinib	HMSL10157	0.37037	735906.7	A443654	HMSL10045	0.21383	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	O23	1135	17	61	735907.2783	735906.7	AZD8330	HMSL10164	0.013333	735906.7	WYE125132	HMSL10064	0.12346	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	O23	2860	25	398	735907.8946	735906.7	AZD8330	HMSL10164	0.013333	735906.7	WYE125132	HMSL10064	0.12346	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	O24	1594.5824	27	100.2567	735907.2783	735906.7	Foretinib	HMSL10157	0.37037	735906.7	WYE125132	HMSL10064	0.04	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	O24	4122.1961	16.6667	235.7863	735907.8946	735906.7	Foretinib	HMSL10157	0.37037	735906.7	WYE125132	HMSL10064	0.04	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	P01	3999.7811	7	78.7731	735907.2783	735906.7	-	-	0	735906.7	-	-	0	ctl_vehicle
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	P01	6475.3526	8.3333	181.9338	735907.8946	735906.7	-	-	0	735906.7	-	-	0	ctl_vehicle
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	P02	831.7146	49	174.2556	735907.2783	735906.7	AZD8330	HMSL10164	0.04	735906.7	A443654	HMSL10045	0.37037	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	P02	2990.4697	46.6667	595.2875	735907.8946	735906.7	AZD8330	HMSL10164	0.04	735906.7	A443654	HMSL10045	0.37037	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	P03	672.9226	12	90.7084	735907.2783	735906.7	Dasatinib	HMSL10020	0.12346	735906.7	A443654	HMSL10045	0.21383	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	P03	2648.3441	66.6667	609.8422	735907.8946	735906.7	Dasatinib	HMSL10020	0.12346	735906.7	A443654	HMSL10045	0.21383	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	P04	1677.8649	9	76.386	735907.2783	735906.7	A443654	HMSL10045	0.21383	735906.7	-	-	0	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	P04	6992.7132	35	374.056	735907.8946	735906.7	A443654	HMSL10045	0.21383	735906.7	-	-	0	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	P05	1413.5817	8	77.5796	735907.2783	735906.7	Dasatinib	HMSL10020	0.04	735906.7	WYE125132	HMSL10064	0.04	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	P05	2671.2915	15	235.7863	735907.8946	735906.7	Dasatinib	HMSL10020	0.04	735906.7	WYE125132	HMSL10064	0.04	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	P06	617.401	16	168.2879	735907.2783	735906.7	Foretinib	HMSL10157	1.1111	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	P06	933.5439	31.6667	408.9873	735907.8946	735906.7	Foretinib	HMSL10157	1.1111	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	P07	3262.4534	4	76.386	735907.2783	735906.7	Saracatinib	HMSL10032	1.1111	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	P07	4641.6429	30	318.7481	735907.8946	735906.7	Saracatinib	HMSL10032	1.1111	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	P08	3835.437	5	63.2572	735907.2783	735906.7	Neratinib	HMSL10018	0.37037	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	P08	6944.7322	33.3333	291.0941	735907.8946	735906.7	Neratinib	HMSL10018	0.37037	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	P09	3866.5291	5	75.1925	735907.2783	735906.7	-	-	0	735906.7	-	-	0	ctl_vehicle
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	P09	6816.4351	20	235.7863	735907.8946	735906.7	-	-	0	735906.7	-	-	0	ctl_vehicle
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	P10	1068.2369	15	57.2895	735907.2783	735906.7	AZD628	HMSL10050	1.1111	735906.7	WYE125132	HMSL10064	0.37037	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	P10	2537.7791	120	790.3206	735907.8946	735906.7	AZD628	HMSL10050	1.1111	735906.7	WYE125132	HMSL10064	0.37037	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	P11	1333.6305	51	130.0949	735907.2783	735906.7	AZD8330	HMSL10164	0.12346	735906.7	WYE125132	HMSL10064	0.12346	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	P11	2208.1703	111.6667	749.5674	735907.8946	735906.7	AZD8330	HMSL10164	0.12346	735906.7	WYE125132	HMSL10064	0.12346	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	P12	1355.8392	42	229.1581	735907.2783	735906.7	Saracatinib	HMSL10032	1.1111	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	P12	1371.6315	13.3333	484.6718	735907.8946	735906.7	Saracatinib	HMSL10032	1.1111	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	P13	1429.1278	20	93.0955	735907.2783	735906.7	AZD628	HMSL10050	0.37037	735906.7	WYE125132	HMSL10064	0.12346	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	P13	3103.1208	96.6667	723.369	735907.8946	735906.7	AZD628	HMSL10050	0.37037	735906.7	WYE125132	HMSL10064	0.12346	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	P14	847.2607	36	119.3532	735907.2783	735906.7	AZD8330	HMSL10164	0.013333	735906.7	A443654	HMSL10045	0.37037	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	P14	4202.5122	105	753.9338	735907.8946	735906.7	AZD8330	HMSL10164	0.013333	735906.7	A443654	HMSL10045	0.37037	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	P15	1273.6671	73	276.8993	735907.2783	735906.7	Saracatinib	HMSL10032	1.9245	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	P15	882.4337	20	395.888	735907.8946	735906.7	Saracatinib	HMSL10032	1.9245	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	P16	3870.9709	15	63.2572	735907.2783	735906.7	-	-	0	735906.7	-	-	0	ctl_vehicle
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	P16	7105.3643	15	336.2137	735907.8946	735906.7	-	-	0	735906.7	-	-	0	ctl_vehicle
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	P17	1505.7477	10	79.9666	735907.2783	735906.7	AZD8330	HMSL10164	0.37037	735906.7	-	-	0	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	P17	2710.928	628.3333	1237.1501	735907.8946	735906.7	AZD8330	HMSL10164	0.37037	735906.7	-	-	0	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	P18	1134.8629	7	81.1601	735907.2783	735906.7	Saracatinib	HMSL10032	3.3333	735906.7	A443654	HMSL10045	0.21383	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	P18	3416.0405	85	628.7634	735907.8946	735906.7	Saracatinib	HMSL10032	3.3333	735906.7	A443654	HMSL10045	0.21383	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	P19	900.5615	41	161.1268	735907.2783	735906.7	TAE684	HMSL10024	3.3333	735906.7	WYE125132	HMSL10064	0.12346	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	P19	2852.785	23.3333	356.5903	735907.8946	735906.7	TAE684	HMSL10024	3.3333	735906.7	WYE125132	HMSL10064	0.12346	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	P20	2868.2495	6	110.9984	735907.2783	735906.7	TAE684	HMSL10024	1.1111	735906.7	AEW541	HMSL10122	1.1111	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	P20	6146.7868	16.6667	324.57	735907.8946	735906.7	TAE684	HMSL10024	1.1111	735906.7	AEW541	HMSL10122	1.1111	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	P21	2927.1025	18	140.8367	735907.2783	735906.7	Saracatinib	HMSL10032	1.9245	735906.7	GSK1059615	HMSL10172	0.37037	trt_cp
MN20141030_B_16	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	6	0	P21	3518.261	25	395.888	735907.8946	735906.7	Saracatinib	HMSL10032	1.9245	735906.7	GSK1059615	HMSL10172	0.37037	trt_cp
MN20141030_B_08	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	6	0	P22	2426.297	7	57.2895	735907.2783	735906.7	Neratinib	HMSL10018	1.1111	735906.7	GSK1059615	HMSL10172	1.1111	trt_cp
